Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
27799,21,Male,Backpack,Clothing,85,Mississippi,XL,Blue,Summer,3.9,No,No,34,Credit Card,Bi-Weekly
27800,70,Female,Pants,Outerwear,81,South Carolina,XL,Brown,Winter,4.6,No,No,49,Bank Transfer,Weekly
27801,23,Female,Jewelry,Accessories,97,Wisconsin,L,Brown,Summer,3.2,Yes,No,15,Venmo,Bi-Weekly
27802,47,Male,Jeans,Footwear,26,North Dakota,S,Magenta,Spring,3.0,No,No,4,PayPal,Quarterly
27803,70,Female,Sweater,Accessories,68,Connecticut,M,Blue,Spring,2.6,No,No,21,Venmo,Weekly
27804,53,Male,Pants,Clothing,93,North Dakota,S,Green,Summer,4.8,No,No,33,Credit Card,Annually
27805,32,Male,Coat,Accessories,49,Idaho,L,Green,Summer,3.0,Yes,No,20,Bank Transfer,Fortnightly
27806,42,Male,Socks,Footwear,26,Oklahoma,L,Maroon,Winter,3.3,No,No,27,Bank Transfer,Quarterly
27807,43,Female,Shirt,Footwear,53,Indiana,S,Gold,Summer,4.6,Yes,Yes,20,Venmo,Fortnightly
27808,37,Female,Coat,Footwear,28,South Dakota,M,Purple,Winter,3.5,Yes,No,47,Cash,Monthly
27809,64,Female,Socks,Outerwear,45,Arizona,XL,Purple,Spring,4.9,No,No,20,Venmo,Bi-Weekly
27810,32,Male,Shirt,Outerwear,44,Pennsylvania,L,Gold,Summer,4.4,No,No,38,Cash,Annually
27811,60,Female,Gloves,Accessories,26,Wyoming,M,White,Summer,2.8,Yes,No,47,Venmo,Every 3 Months
27812,40,Female,Hat,Footwear,62,Mississippi,L,Teal,Summer,2.6,Yes,Yes,26,Bank Transfer,Every 3 Months
27813,29,Female,Sandals,Outerwear,73,Florida,L,Yellow,Fall,3.2,Yes,No,47,Cash,Monthly
27814,25,Female,Hoodie,Clothing,25,Ohio,M,Magenta,Summer,4.9,No,No,10,PayPal,Quarterly
27815,64,Male,Shoes,Clothing,68,Kansas,S,Gold,Spring,4.6,Yes,Yes,4,Credit Card,Monthly
27816,35,Male,Handbag,Accessories,93,South Carolina,M,Brown,Fall,4.1,Yes,Yes,46,Bank Transfer,Annually
27817,70,Male,Gloves,Accessories,47,Oklahoma,S,Brown,Spring,4.7,Yes,No,36,Credit Card,Annually
27818,58,Male,Shorts,Accessories,21,Delaware,XL,Charcoal,Summer,3.1,No,No,43,Bank Transfer,Weekly
27819,60,Female,Gloves,Outerwear,56,Mississippi,M,Red,Winter,4.0,Yes,No,49,Credit Card,Quarterly
27820,70,Female,Gloves,Clothing,94,West Virginia,S,Red,Spring,4.0,Yes,No,48,Bank Transfer,Weekly
27821,56,Female,Blouse,Outerwear,76,Mississippi,S,Orange,Spring,3.1,Yes,Yes,47,Bank Transfer,Fortnightly
27822,19,Male,Gloves,Outerwear,68,Delaware,XL,Turquoise,Winter,4.6,Yes,Yes,31,Credit Card,Quarterly
27823,49,Male,Handbag,Footwear,59,Mississippi,L,Magenta,Fall,4.0,Yes,No,12,Bank Transfer,Every 3 Months
27824,43,Female,Jeans,Footwear,80,New Jersey,XL,Maroon,Fall,4.4,No,No,14,Venmo,Bi-Weekly
27825,37,Female,Skirt,Outerwear,59,Oklahoma,M,Gold,Summer,2.6,Yes,No,31,Debit Card,Bi-Weekly
27826,68,Female,Gloves,Clothing,64,Colorado,L,Lavender,Winter,4.2,No,No,35,Venmo,Fortnightly
27827,63,Female,Gloves,Outerwear,57,Oregon,S,Silver,Fall,4.8,No,Yes,8,Bank Transfer,Fortnightly
27828,51,Male,Jacket,Clothing,29,Montana,XL,Indigo,Summer,4.6,Yes,Yes,13,Venmo,Fortnightly
27829,30,Male,Handbag,Clothing,50,New Hampshire,L,Magenta,Summer,3.6,Yes,No,2,PayPal,Weekly
27830,54,Female,Blouse,Footwear,91,Idaho,M,Magenta,Spring,3.2,No,Yes,40,Debit Card,Annually
27831,35,Male,Shorts,Accessories,96,South Carolina,S,Peach,Spring,3.7,No,Yes,25,Bank Transfer,Annually
27832,21,Female,Gloves,Clothing,89,Wisconsin,M,Violet,Summer,3.4,Yes,No,48,PayPal,Annually
27833,37,Female,Shoes,Footwear,79,California,XL,Black,Fall,3.1,No,Yes,34,Credit Card,Every 3 Months
27834,38,Male,Sandals,Accessories,46,Colorado,XL,Green,Fall,4.0,No,Yes,2,Cash,Weekly
27835,31,Female,Gloves,Outerwear,41,Maryland,L,Violet,Winter,4.3,No,No,43,Venmo,Quarterly
27836,27,Female,T-shirt,Outerwear,81,Arkansas,S,Violet,Winter,2.7,No,Yes,43,Cash,Fortnightly
27837,21,Male,Handbag,Accessories,78,New Jersey,M,White,Fall,4.5,No,Yes,32,PayPal,Monthly
27838,67,Female,Sweater,Outerwear,95,New Hampshire,XL,Turquoise,Spring,3.8,Yes,No,28,Venmo,Fortnightly
27839,60,Female,Sandals,Clothing,36,Delaware,XL,Indigo,Spring,5.0,No,No,31,Credit Card,Every 3 Months
27840,42,Male,Dress,Clothing,20,Texas,L,Olive,Fall,3.9,Yes,No,45,Credit Card,Annually
27841,39,Male,Shorts,Footwear,70,Hawaii,L,Gray,Summer,3.3,Yes,No,44,Credit Card,Monthly
27842,62,Male,Socks,Clothing,72,Maryland,M,Purple,Spring,3.4,No,No,42,PayPal,Bi-Weekly
27843,59,Female,Dress,Outerwear,46,Michigan,S,Brown,Spring,4.3,Yes,No,15,PayPal,Bi-Weekly
27844,38,Female,Jacket,Accessories,70,Arkansas,M,Black,Summer,3.5,No,Yes,2,Debit Card,Fortnightly
27845,18,Male,Hoodie,Outerwear,47,Louisiana,L,Peach,Spring,3.0,Yes,No,30,Venmo,Every 3 Months
27846,65,Male,Boots,Footwear,42,New Hampshire,M,Orange,Spring,2.6,Yes,Yes,10,Bank Transfer,Monthly
27847,60,Male,Hat,Footwear,54,Oklahoma,S,Green,Fall,4.6,Yes,No,3,Bank Transfer,Every 3 Months
27848,60,Female,Skirt,Accessories,52,South Carolina,L,Orange,Summer,3.2,Yes,Yes,39,Credit Card,Annually
27849,58,Male,Shorts,Outerwear,80,Louisiana,M,Beige,Summer,2.6,Yes,No,4,Credit Card,Fortnightly
27850,25,Female,Socks,Footwear,31,New Mexico,S,Magenta,Summer,3.9,No,Yes,38,Cash,Annually
27851,21,Male,Blouse,Accessories,64,Missouri,L,Black,Spring,3.8,Yes,No,46,Bank Transfer,Quarterly
27852,63,Female,Sunglasses,Footwear,86,Maine,XL,Black,Spring,4.6,No,Yes,20,Venmo,Every 3 Months
27853,39,Male,Handbag,Clothing,65,New Hampshire,M,Green,Spring,4.2,No,No,25,Credit Card,Monthly
27854,23,Male,Shorts,Accessories,72,Kentucky,XL,Lavender,Spring,4.0,No,No,31,Cash,Weekly
27855,51,Female,Hoodie,Accessories,94,Wisconsin,XL,Charcoal,Summer,3.2,No,No,35,Venmo,Quarterly
27856,39,Female,Sneakers,Footwear,32,Mississippi,S,Charcoal,Summer,3.1,Yes,Yes,15,Cash,Fortnightly
27857,37,Male,Jeans,Clothing,78,Montana,L,Brown,Summer,2.9,Yes,Yes,31,PayPal,Weekly
27858,45,Male,Sunglasses,Outerwear,91,Kansas,M,Teal,Summer,2.8,No,No,28,PayPal,Annually
27859,31,Female,Jeans,Accessories,90,Utah,M,Magenta,Spring,2.6,No,Yes,10,Venmo,Weekly
27860,52,Male,Dress,Outerwear,88,Alabama,M,Magenta,Winter,3.9,Yes,No,4,Cash,Weekly
27861,53,Male,T-shirt,Outerwear,73,New Hampshire,S,Gray,Spring,4.7,Yes,No,40,Venmo,Bi-Weekly
27862,30,Male,Shorts,Outerwear,59,Massachusetts,M,Lavender,Summer,3.9,Yes,Yes,43,Venmo,Monthly
27863,52,Male,Hoodie,Outerwear,97,Louisiana,M,Violet,Summer,3.7,No,Yes,26,Bank Transfer,Monthly
27864,51,Female,Jewelry,Clothing,26,North Carolina,S,Orange,Winter,4.0,Yes,No,32,PayPal,Every 3 Months
27865,50,Female,Gloves,Clothing,92,New York,M,Lavender,Winter,3.0,No,Yes,40,Debit Card,Annually
27866,33,Male,Coat,Footwear,39,New York,XL,Green,Spring,4.1,No,No,20,PayPal,Fortnightly
27867,63,Male,Backpack,Accessories,40,Idaho,L,Yellow,Winter,3.5,Yes,Yes,4,Debit Card,Fortnightly
27868,65,Male,Gloves,Footwear,68,Hawaii,M,Green,Summer,4.0,Yes,No,42,Bank Transfer,Annually
27869,61,Male,Handbag,Outerwear,85,West Virginia,L,Teal,Summer,4.8,No,Yes,12,Cash,Every 3 Months
27870,47,Male,Skirt,Outerwear,92,Vermont,M,Beige,Spring,3.4,No,Yes,4,Bank Transfer,Quarterly
27871,48,Female,Gloves,Outerwear,49,North Carolina,L,Orange,Spring,4.7,Yes,No,15,Credit Card,Quarterly
27872,28,Female,Sandals,Clothing,74,California,XL,Green,Winter,5.0,No,No,21,Venmo,Fortnightly
27873,65,Female,Coat,Clothing,72,Oklahoma,M,Yellow,Fall,2.8,No,Yes,49,Venmo,Every 3 Months
27874,60,Male,Belt,Footwear,97,Hawaii,XL,Gray,Spring,4.1,Yes,Yes,31,Cash,Annually
27875,62,Male,Shorts,Clothing,90,Arkansas,S,Purple,Spring,4.0,No,Yes,43,Credit Card,Quarterly
27876,70,Female,Jeans,Clothing,26,Mississippi,M,Blue,Spring,4.9,Yes,No,21,Credit Card,Annually
27877,61,Female,Gloves,Footwear,71,Washington,XL,Black,Fall,2.9,Yes,No,23,PayPal,Annually
27878,69,Male,Hat,Clothing,26,Minnesota,L,Indigo,Winter,4.7,No,Yes,28,Cash,Monthly
27879,45,Female,Gloves,Clothing,96,Idaho,L,Beige,Winter,2.8,Yes,No,12,Bank Transfer,Every 3 Months
27880,41,Male,Backpack,Accessories,71,Minnesota,M,Maroon,Summer,4.3,No,Yes,17,Cash,Weekly
27881,54,Female,Gloves,Clothing,49,Florida,S,Red,Summer,4.4,No,No,40,Debit Card,Fortnightly
27882,54,Male,Scarf,Footwear,94,Tennessee,S,Charcoal,Summer,3.9,Yes,Yes,11,Credit Card,Quarterly
27883,35,Male,Skirt,Footwear,59,Rhode Island,L,Beige,Summer,2.6,Yes,Yes,30,PayPal,Quarterly
27884,45,Male,Sweater,Outerwear,42,South Dakota,XL,Teal,Spring,4.7,Yes,Yes,20,Bank Transfer,Fortnightly
27885,65,Male,T-shirt,Footwear,63,Kansas,S,Yellow,Spring,3.0,No,Yes,16,Debit Card,Bi-Weekly
27886,57,Female,Sweater,Accessories,63,Alabama,S,Cyan,Fall,2.6,No,No,41,Venmo,Every 3 Months
27887,62,Male,Skirt,Clothing,24,Oregon,XL,Purple,Fall,2.8,No,No,48,Credit Card,Bi-Weekly
27888,36,Male,Socks,Footwear,72,South Carolina,S,Pink,Summer,4.7,No,No,26,Credit Card,Annually
27889,23,Male,T-shirt,Clothing,90,Georgia,S,Olive,Winter,4.2,No,Yes,19,Cash,Fortnightly
27890,30,Female,Sandals,Footwear,94,Alabama,L,Black,Spring,3.1,No,Yes,18,Bank Transfer,Bi-Weekly
27891,29,Female,Backpack,Accessories,54,New York,XL,Silver,Fall,4.5,Yes,No,22,Cash,Every 3 Months
27892,29,Female,Pants,Outerwear,24,Alaska,L,Lavender,Fall,2.7,Yes,No,26,Bank Transfer,Every 3 Months
27893,42,Female,Jacket,Footwear,33,Wyoming,L,Maroon,Spring,3.5,No,No,39,Credit Card,Fortnightly
27894,24,Male,Sneakers,Accessories,50,New Hampshire,S,Purple,Summer,4.3,Yes,No,5,Cash,Every 3 Months
27895,70,Female,Hoodie,Outerwear,79,Alabama,S,Olive,Spring,4.5,No,Yes,6,PayPal,Weekly
27896,57,Female,Shirt,Footwear,83,Arkansas,S,Maroon,Winter,4.8,No,Yes,22,Cash,Annually
27897,49,Male,Socks,Outerwear,56,South Dakota,S,Olive,Summer,3.7,No,Yes,12,Bank Transfer,Every 3 Months
27898,48,Male,T-shirt,Clothing,39,Massachusetts,M,Maroon,Fall,2.8,Yes,Yes,28,Cash,Weekly
27899,40,Male,Hoodie,Outerwear,68,Texas,M,White,Fall,4.0,Yes,No,41,Credit Card,Fortnightly
27900,29,Female,Jewelry,Accessories,46,Mississippi,L,Charcoal,Summer,4.7,No,Yes,7,Credit Card,Quarterly
27901,60,Female,Shoes,Footwear,37,Washington,S,Violet,Spring,3.9,Yes,No,49,Venmo,Weekly
27902,53,Male,Pants,Footwear,85,Illinois,S,Cyan,Winter,4.0,No,Yes,32,Debit Card,Fortnightly
27903,21,Male,Hoodie,Footwear,35,Connecticut,M,Purple,Winter,3.5,No,No,38,PayPal,Quarterly
27904,49,Female,Coat,Accessories,24,Oklahoma,S,Charcoal,Spring,3.9,Yes,Yes,24,PayPal,Monthly
27905,58,Female,Shorts,Clothing,24,Wyoming,L,Gold,Fall,4.2,No,No,21,Venmo,Every 3 Months
27906,42,Male,T-shirt,Outerwear,34,Iowa,M,Teal,Fall,3.0,No,No,6,Cash,Fortnightly
27907,39,Male,Jeans,Clothing,21,Ohio,M,Yellow,Fall,4.0,No,Yes,33,Debit Card,Every 3 Months
27908,58,Male,Shirt,Outerwear,76,West Virginia,M,Red,Summer,3.3,Yes,Yes,15,Cash,Quarterly
27909,49,Male,Hat,Footwear,49,Hawaii,M,Purple,Spring,4.3,Yes,No,31,PayPal,Bi-Weekly
27910,50,Male,Skirt,Outerwear,42,Kansas,M,Purple,Fall,3.1,No,No,9,PayPal,Monthly
27911,31,Male,Jewelry,Footwear,63,Arizona,S,Cyan,Spring,3.0,Yes,Yes,14,PayPal,Bi-Weekly
27912,50,Female,Dress,Accessories,71,Arizona,S,Beige,Winter,3.8,No,No,33,Bank Transfer,Every 3 Months
27913,64,Female,Jacket,Outerwear,45,Nevada,S,Gold,Winter,3.5,Yes,Yes,37,Debit Card,Bi-Weekly
27914,37,Female,Dress,Outerwear,52,Idaho,XL,Silver,Fall,4.4,No,No,24,Cash,Weekly
27915,62,Male,Jacket,Accessories,82,Iowa,XL,White,Summer,4.9,Yes,No,10,Credit Card,Monthly
27916,26,Female,Shorts,Outerwear,83,Wyoming,XL,Orange,Summer,4.1,Yes,No,35,Credit Card,Fortnightly
27917,58,Female,Shorts,Accessories,92,Ohio,L,Gold,Spring,2.7,No,No,47,Credit Card,Quarterly
27918,33,Male,Sneakers,Accessories,36,New Jersey,M,Olive,Spring,2.9,Yes,No,24,Credit Card,Annually
27919,45,Male,Sweater,Footwear,45,Georgia,M,Cyan,Fall,2.8,No,Yes,7,Bank Transfer,Quarterly
27920,34,Male,Scarf,Accessories,74,Iowa,M,Purple,Summer,2.6,No,Yes,26,PayPal,Every 3 Months
27921,25,Male,Sandals,Accessories,44,Tennessee,L,Beige,Fall,4.3,No,No,17,Cash,Quarterly
27922,68,Male,Shoes,Footwear,89,Pennsylvania,L,Beige,Fall,3.6,No,No,9,Credit Card,Quarterly
27923,26,Male,Pants,Outerwear,82,Indiana,XL,Teal,Fall,3.2,Yes,Yes,15,Venmo,Quarterly
27924,45,Female,Skirt,Outerwear,55,New York,L,Orange,Winter,4.4,Yes,Yes,20,Venmo,Annually
27925,43,Female,Coat,Clothing,99,Missouri,XL,Gray,Fall,3.4,No,Yes,3,Credit Card,Quarterly
27926,32,Male,T-shirt,Accessories,80,Arizona,L,Teal,Summer,4.6,No,Yes,42,PayPal,Monthly
27927,42,Female,Hat,Outerwear,20,Maryland,S,Orange,Winter,2.9,Yes,No,16,Cash,Weekly
27928,21,Female,Hat,Outerwear,37,New York,XL,Turquoise,Summer,4.0,No,No,42,Credit Card,Monthly
27929,29,Female,Shorts,Footwear,56,West Virginia,L,Peach,Winter,4.4,No,No,26,Debit Card,Every 3 Months
27930,54,Male,Backpack,Accessories,65,Alabama,S,Charcoal,Fall,3.8,No,No,11,Debit Card,Every 3 Months
27931,68,Female,Backpack,Clothing,88,Georgia,S,Green,Spring,3.0,Yes,No,4,PayPal,Fortnightly
27932,43,Male,Handbag,Accessories,80,West Virginia,XL,Cyan,Summer,3.8,Yes,Yes,7,Debit Card,Fortnightly
27933,65,Male,T-shirt,Clothing,78,Indiana,L,Blue,Fall,3.6,Yes,No,16,Bank Transfer,Bi-Weekly
27934,30,Male,T-shirt,Footwear,73,Connecticut,L,Purple,Fall,4.5,Yes,Yes,4,Credit Card,Annually
27935,68,Male,Sunglasses,Outerwear,64,Georgia,L,Teal,Summer,3.1,No,No,43,Venmo,Annually
27936,36,Male,Jewelry,Accessories,87,Tennessee,M,White,Winter,2.7,Yes,Yes,20,Venmo,Weekly
27937,41,Male,Skirt,Clothing,93,Tennessee,L,Peach,Spring,5.0,Yes,Yes,33,PayPal,Monthly
27938,27,Female,Belt,Outerwear,21,Vermont,XL,Orange,Winter,2.7,Yes,No,2,Credit Card,Quarterly
27939,43,Male,Sneakers,Footwear,51,Wisconsin,XL,Violet,Spring,3.6,No,No,31,PayPal,Weekly
27940,37,Male,Handbag,Clothing,78,Maryland,XL,Olive,Fall,4.7,Yes,Yes,31,Cash,Every 3 Months
27941,41,Male,Shorts,Footwear,93,Iowa,M,Orange,Spring,3.1,Yes,No,33,PayPal,Bi-Weekly
27942,49,Male,Pants,Outerwear,67,Virginia,L,White,Winter,4.8,No,Yes,36,Bank Transfer,Annually
27943,64,Female,Skirt,Footwear,75,Arkansas,S,White,Winter,2.9,No,No,5,PayPal,Annually
27944,58,Female,Blouse,Outerwear,91,Delaware,L,Lavender,Fall,3.7,No,No,2,Debit Card,Quarterly
27945,37,Female,Jewelry,Accessories,48,Utah,XL,Beige,Summer,5.0,No,No,7,Bank Transfer,Monthly
27946,60,Female,Jacket,Clothing,87,Tennessee,M,Gold,Summer,4.7,No,Yes,32,Bank Transfer,Bi-Weekly
27947,43,Male,Skirt,Clothing,65,Montana,M,Peach,Summer,3.4,No,Yes,13,PayPal,Every 3 Months
27948,65,Male,Shorts,Outerwear,90,Michigan,L,Orange,Fall,2.9,Yes,Yes,37,Venmo,Weekly
27949,68,Female,Handbag,Clothing,46,Vermont,XL,Teal,Spring,2.9,Yes,Yes,44,Cash,Every 3 Months
27950,36,Male,Boots,Outerwear,66,Nebraska,M,Maroon,Spring,4.7,No,No,1,Credit Card,Fortnightly
27951,34,Female,Blouse,Outerwear,56,Maine,M,Maroon,Summer,4.6,Yes,No,30,Credit Card,Annually
27952,49,Female,Sunglasses,Clothing,81,Rhode Island,M,Peach,Spring,3.5,Yes,No,50,Bank Transfer,Annually
27953,23,Female,Socks,Clothing,36,Oklahoma,M,White,Spring,4.6,Yes,Yes,10,Venmo,Bi-Weekly
27954,66,Female,Shorts,Outerwear,64,Alaska,XL,Magenta,Fall,4.5,No,No,21,Bank Transfer,Monthly
27955,23,Female,Jacket,Footwear,53,Delaware,S,Cyan,Fall,3.6,No,No,47,PayPal,Monthly
27956,18,Female,Belt,Outerwear,37,Oklahoma,M,Cyan,Summer,2.9,Yes,Yes,13,Cash,Annually
27957,59,Male,Sweater,Clothing,38,Ohio,XL,Purple,Fall,3.7,No,Yes,18,Venmo,Monthly
27958,34,Male,Sandals,Footwear,68,New Mexico,L,Maroon,Summer,4.9,Yes,Yes,26,Cash,Every 3 Months
27959,42,Female,Shoes,Footwear,99,Rhode Island,L,Red,Fall,4.4,No,Yes,5,PayPal,Weekly
27960,47,Male,Jacket,Clothing,61,Montana,L,Green,Spring,4.5,Yes,Yes,17,Bank Transfer,Fortnightly
27961,50,Male,Backpack,Outerwear,81,Utah,S,Lavender,Summer,3.0,No,Yes,2,Cash,Monthly
27962,21,Male,Coat,Outerwear,32,Arkansas,S,Red,Spring,3.8,Yes,Yes,43,Credit Card,Monthly
27963,22,Female,Socks,Clothing,53,Iowa,L,Orange,Winter,3.8,Yes,Yes,11,Bank Transfer,Monthly
27964,57,Female,Handbag,Outerwear,32,Illinois,M,Gray,Spring,4.9,Yes,Yes,40,Credit Card,Bi-Weekly
27965,45,Female,Blouse,Footwear,76,Utah,L,Maroon,Fall,3.5,Yes,Yes,28,Bank Transfer,Bi-Weekly
27966,56,Male,Belt,Accessories,43,Connecticut,S,Gray,Winter,3.0,No,No,36,Debit Card,Fortnightly
27967,59,Male,Belt,Footwear,63,Rhode Island,L,Yellow,Spring,4.6,Yes,Yes,19,Debit Card,Monthly
27968,69,Female,Jacket,Outerwear,39,Oregon,L,Beige,Summer,4.6,Yes,No,15,Venmo,Fortnightly
27969,46,Male,Sneakers,Footwear,33,Wisconsin,M,Purple,Fall,2.9,Yes,No,26,PayPal,Monthly
27970,28,Male,Skirt,Outerwear,79,Illinois,M,Gray,Summer,3.2,No,No,21,Debit Card,Annually
27971,23,Male,Sneakers,Footwear,82,Tennessee,L,Indigo,Summer,4.2,Yes,No,25,Bank Transfer,Annually
27972,67,Female,Coat,Clothing,78,Arizona,S,Lavender,Summer,4.2,Yes,Yes,22,Credit Card,Annually
27973,54,Male,Gloves,Outerwear,31,South Dakota,XL,Black,Spring,2.7,Yes,Yes,8,Debit Card,Every 3 Months
27974,57,Male,Gloves,Footwear,51,Maine,XL,White,Spring,3.2,Yes,Yes,29,PayPal,Bi-Weekly
27975,52,Female,Boots,Accessories,85,North Carolina,L,Lavender,Spring,2.9,No,Yes,8,Bank Transfer,Monthly
27976,57,Male,Blouse,Footwear,98,New Hampshire,M,Purple,Spring,3.1,No,No,36,Debit Card,Annually
27977,22,Female,Jeans,Footwear,73,Vermont,M,Peach,Winter,2.5,No,No,25,Cash,Weekly
27978,47,Male,Scarf,Clothing,59,California,S,Brown,Summer,2.7,Yes,Yes,23,Venmo,Bi-Weekly
27979,32,Male,Jacket,Footwear,97,Virginia,S,White,Fall,3.4,No,Yes,29,Credit Card,Every 3 Months
27980,66,Male,Sneakers,Outerwear,90,Ohio,XL,Red,Spring,4.5,Yes,No,41,Cash,Annually
27981,56,Female,Boots,Accessories,39,Iowa,XL,Black,Summer,3.1,Yes,No,8,Cash,Quarterly
27982,58,Female,Blouse,Footwear,50,Iowa,M,Black,Summer,2.9,No,No,14,Bank Transfer,Quarterly
27983,39,Female,Scarf,Accessories,70,North Carolina,M,Lavender,Summer,4.1,No,Yes,28,Credit Card,Fortnightly
27984,25,Female,Hat,Clothing,26,South Carolina,XL,Teal,Fall,3.9,No,Yes,41,PayPal,Quarterly
27985,60,Male,Shirt,Accessories,99,Iowa,XL,Maroon,Fall,4.9,Yes,No,19,Cash,Bi-Weekly
27986,56,Female,Sneakers,Clothing,20,Illinois,S,Beige,Spring,3.7,Yes,No,48,Bank Transfer,Annually
27987,19,Male,Dress,Outerwear,90,Colorado,M,Charcoal,Spring,3.6,Yes,No,46,Venmo,Annually
27988,51,Female,Skirt,Clothing,24,Mississippi,XL,Blue,Winter,4.0,No,No,11,Bank Transfer,Monthly
27989,37,Female,Handbag,Outerwear,68,Alabama,L,Cyan,Winter,3.6,Yes,Yes,1,PayPal,Quarterly
27990,58,Female,Sneakers,Clothing,74,Kansas,L,White,Summer,3.9,No,Yes,2,Debit Card,Annually
27991,24,Female,Hat,Footwear,98,Wyoming,XL,Blue,Summer,4.9,No,Yes,16,Bank Transfer,Annually
27992,50,Female,Hat,Footwear,78,Illinois,M,Gray,Spring,4.8,Yes,No,47,Cash,Monthly
27993,70,Male,Sweater,Outerwear,93,Maine,XL,Teal,Summer,3.1,No,Yes,1,Bank Transfer,Weekly
27994,35,Female,Jeans,Accessories,20,Delaware,XL,Gold,Winter,4.6,Yes,Yes,12,Venmo,Monthly
27995,63,Female,Hat,Accessories,92,Arizona,M,Green,Spring,4.9,No,No,5,PayPal,Fortnightly
27996,30,Male,Sunglasses,Clothing,21,Rhode Island,S,Olive,Summer,4.4,Yes,Yes,31,PayPal,Quarterly
27997,45,Female,Gloves,Outerwear,57,Kansas,XL,Peach,Summer,3.4,No,No,11,Cash,Quarterly
27998,59,Male,Belt,Accessories,95,Kentucky,M,Black,Summer,3.1,No,No,17,Bank Transfer,Weekly
27999,43,Female,Sandals,Footwear,64,New York,S,Beige,Spring,3.9,No,Yes,15,Bank Transfer,Annually
28000,50,Female,Shorts,Outerwear,59,New Hampshire,S,Black,Spring,3.5,Yes,Yes,21,Venmo,Monthly
28001,34,Female,Skirt,Clothing,76,Kentucky,L,Gray,Fall,4.5,No,Yes,6,Venmo,Monthly
28002,57,Female,Shoes,Clothing,58,South Carolina,M,Blue,Fall,4.2,Yes,No,16,PayPal,Annually
28003,48,Male,Dress,Outerwear,94,Arkansas,L,Magenta,Spring,3.1,Yes,Yes,41,Bank Transfer,Weekly
28004,21,Male,Sweater,Clothing,88,Alabama,XL,Maroon,Fall,3.8,No,Yes,32,Bank Transfer,Bi-Weekly
28005,22,Female,Sneakers,Outerwear,48,Kansas,XL,Brown,Summer,3.1,No,No,4,Credit Card,Bi-Weekly
28006,32,Male,Jacket,Outerwear,55,Colorado,S,Turquoise,Spring,3.1,No,Yes,7,PayPal,Weekly
28007,33,Female,Sunglasses,Accessories,76,Mississippi,L,Orange,Winter,3.3,Yes,Yes,43,Credit Card,Quarterly
28008,66,Female,Sweater,Footwear,47,Illinois,XL,Turquoise,Spring,3.3,No,Yes,14,Credit Card,Annually
28009,28,Female,Hat,Footwear,87,Maine,XL,Gray,Spring,2.8,No,Yes,46,Cash,Fortnightly
28010,19,Female,Shorts,Clothing,25,Montana,XL,Peach,Summer,3.1,No,No,23,PayPal,Every 3 Months
28011,48,Female,Skirt,Clothing,71,Nevada,S,Pink,Winter,4.5,No,Yes,4,Credit Card,Fortnightly
28012,64,Female,Shorts,Accessories,51,Kentucky,S,Cyan,Winter,4.6,No,No,26,PayPal,Annually
28013,67,Male,Hat,Clothing,71,West Virginia,M,White,Spring,4.9,No,No,1,Debit Card,Bi-Weekly
28014,64,Male,Dress,Accessories,60,Texas,L,Black,Fall,2.7,No,No,30,Cash,Annually
28015,25,Female,Jacket,Outerwear,51,Iowa,M,Magenta,Spring,3.0,No,No,29,Debit Card,Annually
28016,60,Male,Hoodie,Outerwear,47,Iowa,M,White,Summer,4.2,Yes,No,11,Cash,Annually
28017,52,Male,Shorts,Clothing,62,Arizona,M,Charcoal,Fall,3.8,Yes,Yes,13,PayPal,Fortnightly
28018,62,Female,Shoes,Footwear,100,Florida,M,Cyan,Fall,4.6,No,No,45,Bank Transfer,Monthly
28019,41,Male,Boots,Accessories,74,Minnesota,M,Brown,Spring,4.8,No,No,26,Credit Card,Monthly
28020,49,Male,Gloves,Accessories,79,Arizona,L,Charcoal,Summer,3.7,Yes,Yes,41,Venmo,Quarterly
28021,62,Female,Scarf,Clothing,47,Kansas,S,Orange,Summer,3.0,Yes,Yes,19,Venmo,Every 3 Months
28022,69,Male,Dress,Outerwear,83,New Hampshire,L,Brown,Winter,4.1,Yes,Yes,35,PayPal,Fortnightly
28023,69,Female,Handbag,Accessories,48,Missouri,L,Turquoise,Spring,3.6,No,Yes,25,Bank Transfer,Every 3 Months
28024,41,Male,Sweater,Clothing,87,Indiana,M,Black,Fall,2.9,No,No,12,Debit Card,Fortnightly
28025,52,Female,Socks,Outerwear,77,Illinois,L,Yellow,Summer,4.2,No,No,27,Venmo,Every 3 Months
28026,30,Male,Sandals,Clothing,26,South Dakota,S,Gray,Winter,4.1,Yes,No,45,Cash,Annually
28027,33,Male,Handbag,Accessories,48,New Mexico,S,Brown,Winter,4.1,Yes,Yes,37,Bank Transfer,Monthly
28028,65,Male,Jacket,Outerwear,31,Ohio,M,Brown,Fall,3.6,Yes,No,11,PayPal,Weekly
28029,42,Female,Shoes,Accessories,93,Michigan,S,Brown,Winter,4.0,Yes,Yes,15,Bank Transfer,Weekly
28030,65,Male,Sandals,Outerwear,27,Indiana,XL,Indigo,Winter,4.4,No,Yes,33,Bank Transfer,Bi-Weekly
